user_id,first_watch,signup_month
user_00400,2024-04-11T00:00:00Z,2024-04-01T00:00:00Z
user_00401,2024-04-04T00:00:00Z,2024-04-01T00:00:00Z
user_00402,2024-03-14T00:00:00Z,2024-03-01T00:00:00Z
user_00403,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_00404,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_00405,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00406,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00407,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_00408,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_00409,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_00410,2024-03-22T00:00:00Z,2024-03-01T00:00:00Z
user_00411,2024-05-18T00:00:00Z,2024-05-01T00:00:00Z
user_00412,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_00413,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00414,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z
user_00415,2024-05-10T00:00:00Z,2024-05-01T00:00:00Z
user_00416,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_00417,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_00418,2024-03-11T00:00:00Z,2024-03-01T00:00:00Z
user_00419,2024-03-26T00:00:00Z,2024-03-01T00:00:00Z
user_00420,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00421,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00422,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00423,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00424,2024-10-09T00:00:00Z,2024-10-01T00:00:00Z
user_00425,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00426,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_00427,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_00428,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z
user_00429,2024-07-02T00:00:00Z,2024-07-01T00:00:00Z
user_00430,2024-05-15T00:00:00Z,2024-05-01T00:00:00Z
user_00431,2024-04-26T00:00:00Z,2024-04-01T00:00:00Z
user_00432,2024-06-27T00:00:00Z,2024-06-01T00:00:00Z
user_00433,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_00434,2024-04-11T00:00:00Z,2024-04-01T00:00:00Z
user_00435,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_00436,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_00437,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_00438,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_00439,2024-08-30T00:00:00Z,2024-08-01T00:00:00Z
user_00440,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00441,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_00442,2024-03-18T00:00:00Z,2024-03-01T00:00:00Z
user_00443,2024-07-08T00:00:00Z,2024-07-01T00:00:00Z
user_00444,2024-05-13T00:00:00Z,2024-05-01T00:00:00Z
user_00445,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_00446,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_00447,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_00448,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_00449,2024-06-25T00:00:00Z,2024-06-01T00:00:00Z
user_00450,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_00451,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00452,2024-05-13T00:00:00Z,2024-05-01T00:00:00Z
user_00453,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00454,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_00455,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_00456,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00457,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_00458,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_00459,2024-02-13T00:00:00Z,2024-02-01T00:00:00Z
user_00460,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00461,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00462,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_00463,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_00464,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_00465,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_00466,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00467,2024-08-31T00:00:00Z,2024-08-01T00:00:00Z
user_00468,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00469,2024-03-12T00:00:00Z,2024-03-01T00:00:00Z
user_00470,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00471,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00472,2024-06-20T00:00:00Z,2024-06-01T00:00:00Z
user_00473,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_00474,2024-04-30T00:00:00Z,2024-04-01T00:00:00Z
user_00475,2024-07-27T00:00:00Z,2024-07-01T00:00:00Z
user_00476,2024-07-14T00:00:00Z,2024-07-01T00:00:00Z
user_00477,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00478,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_00479,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_00480,2024-03-26T00:00:00Z,2024-03-01T00:00:00Z
user_00481,2024-04-24T00:00:00Z,2024-04-01T00:00:00Z
user_00482,2024-06-11T00:00:00Z,2024-06-01T00:00:00Z
user_00483,2024-02-13T00:00:00Z,2024-02-01T00:00:00Z
user_00484,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00485,2024-04-19T00:00:00Z,2024-04-01T00:00:00Z
user_00486,2024-05-21T00:00:00Z,2024-05-01T00:00:00Z
user_00487,2024-03-11T00:00:00Z,2024-03-01T00:00:00Z
user_00488,2024-08-18T00:00:00Z,2024-08-01T00:00:00Z
user_00489,2024-04-24T00:00:00Z,2024-04-01T00:00:00Z
user_00490,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_00491,2024-04-22T00:00:00Z,2024-04-01T00:00:00Z
user_00492,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_00493,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00494,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00495,2024-10-13T00:00:00Z,2024-10-01T00:00:00Z
user_00496,2024-05-22T00:00:00Z,2024-05-01T00:00:00Z
user_00497,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_00498,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00499,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_00500,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_00501,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_00502,2024-09-11T00:00:00Z,2024-09-01T00:00:00Z
user_00503,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_00504,2024-03-05T00:00:00Z,2024-03-01T00:00:00Z
user_00505,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_00506,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_00507,2024-06-07T00:00:00Z,2024-06-01T00:00:00Z
user_00508,2024-03-19T00:00:00Z,2024-03-01T00:00:00Z
user_00509,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_00510,2024-07-15T00:00:00Z,2024-07-01T00:00:00Z
user_00511,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_00512,2024-07-02T00:00:00Z,2024-07-01T00:00:00Z
user_00513,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00514,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00515,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_00516,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00517,2024-06-28T00:00:00Z,2024-06-01T00:00:00Z
user_00518,2024-04-26T00:00:00Z,2024-04-01T00:00:00Z
user_00519,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_00520,2024-05-04T00:00:00Z,2024-05-01T00:00:00Z
user_00521,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00522,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_00523,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00524,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00525,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_00526,2024-06-03T00:00:00Z,2024-06-01T00:00:00Z
user_00527,2024-03-24T00:00:00Z,2024-03-01T00:00:00Z
user_00528,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_00529,2024-04-18T00:00:00Z,2024-04-01T00:00:00Z
user_00530,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_00531,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_00532,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_00533,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00534,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00535,2024-07-09T00:00:00Z,2024-07-01T00:00:00Z
user_00536,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00537,2024-03-18T00:00:00Z,2024-03-01T00:00:00Z
user_00538,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00539,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_00540,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00541,2024-04-12T00:00:00Z,2024-04-01T00:00:00Z
user_00542,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00543,2024-03-12T00:00:00Z,2024-03-01T00:00:00Z
user_00544,2024-05-03T00:00:00Z,2024-05-01T00:00:00Z
user_00545,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_00546,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00547,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00548,2024-07-14T00:00:00Z,2024-07-01T00:00:00Z
user_00549,2024-05-22T00:00:00Z,2024-05-01T00:00:00Z
user_00550,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00551,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00552,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_00553,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_00554,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00555,2024-04-08T00:00:00Z,2024-04-01T00:00:00Z
user_00556,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00557,2024-10-27T00:00:00Z,2024-10-01T00:00:00Z
user_00558,2024-03-27T00:00:00Z,2024-03-01T00:00:00Z
user_00559,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_00560,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_00561,2024-04-12T00:00:00Z,2024-04-01T00:00:00Z
user_00562,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00563,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_00564,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_00565,2024-04-14T00:00:00Z,2024-04-01T00:00:00Z
user_00566,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_00567,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00568,2024-03-12T00:00:00Z,2024-03-01T00:00:00Z
user_00569,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_00570,2024-03-23T00:00:00Z,2024-03-01T00:00:00Z
user_00571,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_00572,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00573,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_00574,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_00575,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_00576,2025-03-21T00:00:00Z,2025-03-01T00:00:00Z
user_00577,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_00578,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_00579,2024-05-12T00:00:00Z,2024-05-01T00:00:00Z
user_00580,2024-03-27T00:00:00Z,2024-03-01T00:00:00Z
user_00581,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_00582,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00583,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00584,2024-03-28T00:00:00Z,2024-03-01T00:00:00Z
user_00585,2024-03-09T00:00:00Z,2024-03-01T00:00:00Z
user_00586,2024-05-21T00:00:00Z,2024-05-01T00:00:00Z
user_00587,2024-03-21T00:00:00Z,2024-03-01T00:00:00Z
user_00588,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_00589,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_00590,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00591,2024-02-13T00:00:00Z,2024-02-01T00:00:00Z
user_00592,2024-03-13T00:00:00Z,2024-03-01T00:00:00Z
user_00593,2024-04-18T00:00:00Z,2024-04-01T00:00:00Z
user_00594,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_00595,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00596,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00597,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00598,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z
user_00599,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_00600,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_00601,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_00602,2024-04-23T00:00:00Z,2024-04-01T00:00:00Z
user_00603,2024-04-22T00:00:00Z,2024-04-01T00:00:00Z
user_00604,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00605,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00606,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_00607,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_00608,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00609,2024-07-05T00:00:00Z,2024-07-01T00:00:00Z
user_00610,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00611,2024-06-28T00:00:00Z,2024-06-01T00:00:00Z
user_00612,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_00613,2024-04-08T00:00:00Z,2024-04-01T00:00:00Z
user_00614,2024-03-12T00:00:00Z,2024-03-01T00:00:00Z
user_00615,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_00616,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_00617,2024-10-30T00:00:00Z,2024-10-01T00:00:00Z
user_00618,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00619,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_00620,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_00621,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_00622,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00623,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00624,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00625,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00626,2024-03-25T00:00:00Z,2024-03-01T00:00:00Z
user_00627,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z
user_00628,2024-05-08T00:00:00Z,2024-05-01T00:00:00Z
user_00629,2024-04-30T00:00:00Z,2024-04-01T00:00:00Z
user_00630,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00631,2024-05-16T00:00:00Z,2024-05-01T00:00:00Z
user_00632,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_00633,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_00634,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_00635,2024-03-25T00:00:00Z,2024-03-01T00:00:00Z
user_00636,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00637,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00638,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00639,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_00640,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00641,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_00642,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_00643,2024-07-04T00:00:00Z,2024-07-01T00:00:00Z
user_00644,2024-09-20T00:00:00Z,2024-09-01T00:00:00Z
user_00645,2024-10-27T00:00:00Z,2024-10-01T00:00:00Z
user_00646,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_00647,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_00648,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_00649,2024-03-15T00:00:00Z,2024-03-01T00:00:00Z
user_00650,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00651,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00652,2024-03-14T00:00:00Z,2024-03-01T00:00:00Z
user_00653,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_00654,2024-08-08T00:00:00Z,2024-08-01T00:00:00Z
user_00655,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_00656,2024-05-04T00:00:00Z,2024-05-01T00:00:00Z
user_00657,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_00658,2024-03-13T00:00:00Z,2024-03-01T00:00:00Z
user_00659,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00660,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00661,2024-06-26T00:00:00Z,2024-06-01T00:00:00Z
user_00662,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_00663,2024-03-14T00:00:00Z,2024-03-01T00:00:00Z
user_00664,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_00665,2024-03-13T00:00:00Z,2024-03-01T00:00:00Z
user_00666,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00667,2024-03-06T00:00:00Z,2024-03-01T00:00:00Z
user_00668,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00669,2024-06-30T00:00:00Z,2024-06-01T00:00:00Z
user_00670,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00671,2024-07-19T00:00:00Z,2024-07-01T00:00:00Z
user_00672,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_00673,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00674,2024-05-02T00:00:00Z,2024-05-01T00:00:00Z
user_00675,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00676,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00677,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_00678,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_00679,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_00680,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00681,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_00682,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_00683,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_00684,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_00685,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00686,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00687,2024-08-13T00:00:00Z,2024-08-01T00:00:00Z
user_00688,2024-04-15T00:00:00Z,2024-04-01T00:00:00Z
user_00689,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00690,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_00691,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_00692,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00693,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_00694,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00695,2024-07-18T00:00:00Z,2024-07-01T00:00:00Z
user_00696,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_00697,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_00698,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_00699,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_00700,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00701,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00702,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_00703,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_00704,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_00705,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_00706,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_00707,2024-05-21T00:00:00Z,2024-05-01T00:00:00Z
user_00708,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00709,2024-08-29T00:00:00Z,2024-08-01T00:00:00Z
user_00710,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00711,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_00712,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_00713,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_00714,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_00715,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_00716,2024-07-02T00:00:00Z,2024-07-01T00:00:00Z
user_00717,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_00718,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00719,2024-06-28T00:00:00Z,2024-06-01T00:00:00Z
user_00720,2024-04-06T00:00:00Z,2024-04-01T00:00:00Z
user_00721,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_00722,2024-04-25T00:00:00Z,2024-04-01T00:00:00Z
user_00723,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00724,2024-03-29T00:00:00Z,2024-03-01T00:00:00Z
user_00725,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_00726,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_00727,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00728,2024-04-10T00:00:00Z,2024-04-01T00:00:00Z
user_00729,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_00730,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_00731,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_00732,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_00733,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_00734,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_00735,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_00736,2024-03-08T00:00:00Z,2024-03-01T00:00:00Z
user_00737,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00738,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00739,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00740,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00741,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_00742,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00743,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_00744,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_00745,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_00746,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_00747,2024-03-08T00:00:00Z,2024-03-01T00:00:00Z
user_00748,2024-04-02T00:00:00Z,2024-04-01T00:00:00Z
user_00749,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_00750,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_00751,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_00752,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_00753,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_00754,2024-03-15T00:00:00Z,2024-03-01T00:00:00Z
user_00755,2024-04-03T00:00:00Z,2024-04-01T00:00:00Z
user_00756,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_00757,2024-05-08T00:00:00Z,2024-05-01T00:00:00Z
user_00758,2024-05-12T00:00:00Z,2024-05-01T00:00:00Z
user_00759,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_00760,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_00761,2024-06-10T00:00:00Z,2024-06-01T00:00:00Z
user_00762,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_00763,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_00764,2024-04-09T00:00:00Z,2024-04-01T00:00:00Z
user_00765,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_00766,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00767,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_00768,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_00769,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_00770,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_00771,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_00772,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00773,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_00774,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_00775,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_00776,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_00777,2024-04-19T00:00:00Z,2024-04-01T00:00:00Z
user_00778,2024-03-14T00:00:00Z,2024-03-01T00:00:00Z
user_00779,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_00780,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00781,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_00782,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_00783,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_00784,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_00785,2024-03-24T00:00:00Z,2024-03-01T00:00:00Z
user_00786,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_00787,2024-05-02T00:00:00Z,2024-05-01T00:00:00Z
user_00788,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_00789,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00790,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00791,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_00792,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_00793,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_00794,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_00795,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_00796,2024-06-19T00:00:00Z,2024-06-01T00:00:00Z
user_00797,2024-05-09T00:00:00Z,2024-05-01T00:00:00Z
user_00798,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
